"t","f_1","f_2","f_3","f_4","f_5","i","phoneme"
"0.023750000000000205","505.0007449573434","1587.6519868775624","4219.45295621763","5448.640229435327","nan","nan","sil"
"0.030000000000000204","505.00003830064077","1587.7878535567665","4218.989704245936","5448.6402122473355","nan","-300.0","sil"
"0.036250000000000206","504.99894181552054","1588.0708172922627","4218.037002226676","5448.640177021883","nan","-300.0","sil"
"0.042500000000000204","504.99807917605756","1588.3665207879933","4217.0259586891025","5448.640139948422","nan","-300.0","sil"
"0.04875000000000021","504.9968341087765","1588.6606226598255","4216.013424339288","5448.6401028268465","nan","-300.0","sil"
"0.0550000000000002","504.9957670737949","1588.9643576177352","4215.001559838323","5448.640065797567","nan","-300.0","sil"
"0.06125000000000021","504.99502724295405","1589.2883038924415","4213.928007200682","5448.6400269148435","nan","-300.0","sil"
"0.0675000000000002","504.993736116283","1589.6133326400657","4212.856188910324","5448.63998814142","nan","-300.0","sil"
"0.0737500000000002","504.99194335477273","1589.9335280103592","4211.795944569503","5448.639949781389","nan","-300.0","sil"
"0.08000000000000021","504.9898382386773","1590.2554626835317","4210.7036615293055","5448.639910514618","nan","-300.0","sil"
"0.08625000000000022","504.98779785659417","1590.5916218679893","4209.575736349003","5448.6398702360575","nan","-300.0","sil"
"0.09250000000000021","504.98672433433234","1590.9544664954292","4208.370172446761","5448.639827557699","nan","-300.0","sil"
"0.09875000000000021","504.98562178574537","1591.324910038921","4207.110094713344","5448.639783211343","nan","-300.0","sil"
"0.1050000000000002","504.9834663987636","1591.6883790275415","4205.86223216852","5448.63973938388","nan","-300.0","sil"
"0.11125000000000021","504.9811346745491","1592.0538095222591","4204.5863604152355","5448.639694762331","nan","-300.0","sil"
"0.11750000000000022","504.97956906332024","1592.4409604625173","4203.228904631372","5448.639647636052","nan","-300.0","sil"
"0.12375000000000021","504.9778883963195","1592.8482593438957","4201.840486783227","5448.6395997947575","nan","-300.0","sil"
"0.13000000000000023","504.97586425107414","1593.2624499939707","4200.455440722889","5448.639552300704","nan","-300.0","sil"
"0.1362500000000002","504.9739283276127","1593.684059758048","4199.045999722857","5448.639504229496","nan","-300.0","sil"
"0.1425000000000002","504.97151749200486","1594.111311579732","4197.576204205354","5448.639454390305","nan","-300.0","sil"
"0.14875000000000022","504.968757015074","1594.5441715051252","4196.0551199413285","5448.6394030849715","nan","-300.0","sil"
"0.15500000000000022","504.96600558316743","1594.9841595687824","4194.511331198388","5448.639351398803","nan","-300.0","sil"
"0.1612500000000002","504.9632780726289","1595.438729399114","4192.937314977846","5448.639299144862","nan","-300.0","sil"
"0.1675000000000002","504.9604851455929","1595.9168533175744","4191.301073014591","5448.639245300173","nan","-300.0","sil"
"0.1737500000000002","504.95737591940036","1596.402461956768","4189.633364244795","5448.639190839116","nan","-300.0","sil"
"0.18000000000000022","504.9544669995571","1596.899205936445","4187.921268430204","5448.639135490766","nan","-300.0","sil"
"0.18625000000000022","504.95143895940976","1597.4110792917445","4186.129671799841","5448.639078121581","nan","-300.0","sil"
"0.19250000000000023","504.9474032832032","1597.9260426564808","4184.343578107035","5448.639021561781","nan","-300.0","sil"
"0.1987500000000002","504.9432522981857","1598.452459051787","4182.530477995933","5448.6389649572375","nan","-300.0","sil"
"0.2050000000000002","504.9395982823639","1598.9989699713524","4180.614307837812","5448.638905856498","nan","-300.0","sil"
"0.21125000000000022","504.9355524124079","1599.558215709143","4178.635784312788","5448.638845547287","nan","-300.0","sil"
"0.21750000000000022","504.9311201702708","1600.1297810644146","4176.594108433536","5448.638784239476","nan","-300.0","sil"
"0.22375000000000023","504.9271816573863","1600.7307117964874","4174.466362068972","5448.63872168267","nan","-300.0","sil"
"0.2300000000000002","504.92305007955565","1601.3467808453058","4172.320658963101","5448.638660167936","nan","-300.0","sil"
"0.2362500000000002","504.91794906174835","1601.9619880335017","4170.137129707126","5448.638598895068","nan","-300.0","sil"
"0.24250000000000022","504.91261600017947","1602.598373857155","4167.868446274684","5448.638536972433","nan","-300.0","sil"
"0.24875000000000022","504.9075060397695","1603.264094728132","4165.530852438076","5448.638475458109","nan","-300.0","sil"
