"t","f_1","f_2","f_3","f_4","f_5","i","phoneme"
"0.02437499999999997","504.4528853155507","1673.7150399915033","3883.7966382001905","nan","nan","nan","sil"
"0.030624999999999968","504.535107122607","1673.6063014103383","3885.324926573257","nan","nan","-300.0","sil"
"0.03687499999999997","504.7321115975669","1673.3010805522927","3889.002058634381","5449.678409215141","nan","-300.0","sil"
"0.04312499999999997","504.9937845236427","1672.554663678475","3895.5168086395997","5449.4677778714085","nan","-300.0","sil"
"0.049374999999999974","505.3437575535303","1671.153500494808","3907.691359841502","5449.1066178376595","nan","-300.0","sil"
"0.055624999999999966","505.8404542279848","1669.11912695407","3928.1705538722476","5448.850897497256","nan","-300.0","sil"
"0.06187499999999997","506.5660844976305","1665.794194924339","3959.464759875496","5448.669814477616","nan","-300.0","sil"
"0.06812499999999996","507.6573720633438","1659.0243891528492","4009.0450419933923","5448.531343793888","nan","-300.0","sil"
"0.07437499999999997","509.384107270168","1647.361049301294","4079.2202251860153","5448.405893300418","nan","-300.0","sil"
"0.08062499999999997","512.3107636024172","1630.642265517173","4167.781781903515","5448.263533574196","nan","-300.0","sil"
"0.08687499999999998","517.4547890845541","1612.0529076086814","4266.0618050006215","5448.065406523313","nan","-300.0","sil"
"0.09312499999999997","524.2499559848027","1600.8144403681636","4343.119245699689","5447.740519305065","nan","-300.0","sil"
"0.09937499999999998","526.4771921961433","1610.795249362145","4360.443990939942","5447.129722162157","nan","-300.0","sil"
"0.10562499999999997","521.7543314940033","1646.2476126676534","4288.431596737701","5445.794153801793","nan","-300.0","sil"
"0.11187499999999997","516.166403633647","1682.4717247908757","4146.017229861497","5442.757976607265","nan","-300.0","sil"
"0.11812499999999998","513.0016969679594","1689.4983616910038","4038.4118003513513","5440.023932638353","nan","-300.0","sil"
"0.12437499999999997","511.52455126450894","1669.7770585387584","4047.223810173202","5441.828139577445","nan","-300.0","sil"
"0.130625","510.55218598892554","1641.6321928662553","4111.585780255442","5445.411156719347","nan","-300.0","sil"
"0.13687499999999997","509.5055006706433","1617.2993013401542","4160.579606632022","5447.072907907555","nan","-300.0","sil"
"0.14312499999999997","508.4681222040066","1601.3313637957053","4191.244417458605","5447.854509649381","nan","-300.0","sil"
"0.14937499999999998","507.51131118562165","1591.4824229201295","4206.34598140812","5448.300725347728","nan","-319.0741765468269","sil"
"0.15562499999999999","506.5944113884741","1585.2316259757627","4209.8866631668025","5448.63300060237","nan","-186.80019416144324","sil"
"0.16187499999999996","796.7993105807252","1814.3028649133573","3603.7857077514623","4708.614385634012","nan","-23.34010868954832","sil"
"0.16812499999999997","1117.632898994921","2107.7731143915817","3105.4976285914036","4122.148125423058","nan","-33.18468830059218","sil"
"0.17437499999999997","1114.3391304598167","2105.546867159723","3128.9729581072716","4199.565047324514","nan","-22.50283475878852","sil"
"0.18062499999999998","1050.503094413007","1980.9548204020361","2946.5476277436264","4015.203727221","4926.404245371696","-15.400487123984467","sil"
"0.18687499999999999","1012.350150252202","1927.8898522720742","2874.440397511178","3872.4127674951797","4890.348924506037","-11.424614108633316","sil"
"0.193125","1001.1802671519285","1949.2723171826744","2925.52301136322","3855.5834018024616","4832.386483659202","-9.547555167661518","sil"
"0.19937499999999997","1013.5597956706281","1983.4821239324983","2970.5630214691637","3889.916116865563","4829.209074181995","-9.101815429906353","sil"
"0.20562499999999997","1077.8997042648525","2012.3755955734682","2853.03399403025","3853.042481135303","4826.688247063601","-8.58480196428993","sil"
"0.21187499999999998","1027.4025935406014","1631.5426342859723","2674.368272297963","3811.4934885236207","4881.763213146578","-7.28350805540215","sil"
"0.21812499999999999","1132.8198421133116","1292.9780959535","2612.5791670152994","3819.114897746803","4996.492843889839","-5.4715634291708035","sil"
"0.224375","1199.3262078686007","1399.4745462650067","2605.526891636401","3835.4866825310482","5018.938795523669","-3.816617845844634","sil"
"0.23062499999999997","1043.0938060139738","1539.7890117745897","2697.35324955921","3822.582338134176","5019.78053406075","-3.131736639235661","sil"
"0.23687499999999997","969.1833251460132","1746.7665661559304","2886.4150809286803","3889.3405547764823","4946.976092228345","-0.3145843317305769","sil"
"0.24312499999999998","933.0925338361719","1795.643544874324","3091.9581975060937","4023.782685123303","4985.499761105925","5.494144920394962","sil"
