"t","f_1","f_2","f_3","f_4","f_5","i","phoneme"
"0.02450000000000001","504.6352209942765","1580.968785209691","4239.694591991785","5448.62677965164","nan","nan","sil"
"0.03075000000000001","504.63748090938975","1580.7361071129817","4240.446735993863","5448.626953183475","nan","-300.0","sil"
"0.03700000000000001","504.64171931706835","1580.2929941000975","4241.878190344425","5448.62727854719","nan","-300.0","sil"
"0.04325000000000001","504.6454629082053","1579.8871709061805","4243.1881020965375","5448.627566124143","nan","-300.0","sil"
"0.049500000000000016","504.64876856013217","1579.5137979922567","4244.392283091141","5448.627820097922","nan","-300.0","sil"
"0.05575000000000001","504.65163475780855","1579.1744797195154","4245.485155463352","5448.628039878016","nan","-300.0","sil"
"0.06200000000000001","504.65406864623685","1578.8698183844544","4246.465538331308","5448.6282258329375","nan","-300.0","sil"
"0.06825","504.65610292161784","1578.596221256965","4247.34542973349","5448.628380588563","nan","-300.0","sil"
"0.07450000000000001","504.6577613358043","1578.3504646576298","4248.135448845138","5448.628506326483","nan","-300.0","sil"
"0.08075000000000002","504.6590326785623","1578.1337299984098","4248.832177084402","5448.628602468931","nan","-300.0","sil"
"0.08700000000000002","504.65992736684444","1577.9464313978217","4249.434416897696","5448.628669335186","nan","-300.0","sil"
"0.09325000000000001","504.6604593208932","1577.7865147102186","4249.948789426766","5448.628707857293","nan","-300.0","sil"
"0.09950000000000002","504.66063918099144","1577.652379073464","4250.380981088436","5448.628718460035","nan","-300.0","sil"
"0.10575000000000001","504.660454420085","1577.544921909579","4250.728625043745","5448.62870067835","nan","-300.0","sil"
"0.11200000000000002","504.65989987677847","1577.4640410639274","4250.990766049808","5448.628654901386","nan","-300.0","sil"
"0.11825000000000002","504.65898320994086","1577.4092319424035","4251.169023222423","5448.628580365684","nan","-300.0","sil"
"0.12450000000000001","504.6576984447815","1577.3802701547525","4251.2660231615355","5448.628475977113","nan","-300.0","sil"
"0.13075000000000003","504.6560326577426","1577.377786285514","4251.279078456659","5448.628341256261","nan","-300.0","sil"
"0.137","504.6539823842702","1577.401462145877","4251.207883645043","5448.628176641539","nan","-300.0","sil"
"0.14325000000000002","504.6515171387389","1577.4518394584875","4251.05109148098","5448.627979673832","nan","-300.0","sil"
"0.14950000000000002","504.6486179760275","1577.530285459718","4250.804869772057","5448.62774736167","nan","-300.0","sil"
"0.15575000000000003","504.645287417193","1577.6376205111958","4250.467054636668","5448.627479113384","nan","-300.0","sil"
"0.162","504.6415255130178","1577.7733258439928","4250.0389737709565","5448.627175322742","nan","-300.0","sil"
"0.16825","504.63727936360067","1577.939580518633","4249.513604661843","5448.626831306674","nan","-300.0","sil"
"0.17450000000000002","504.63249170151926","1578.1391152061137","4248.882136652061","5448.626441698044","nan","-300.0","sil"
"0.18075000000000002","504.62715546624725","1578.372512784377","4248.142870056064","5448.626005424032","nan","-300.0","sil"
"0.18700000000000003","504.6212802398195","1578.6393955192425","4247.296001546865","5448.6255225566765","nan","-300.0","sil"
"0.19325000000000003","504.6147742472917","1578.9438338057691","4246.327798460578","5448.624985160189","nan","-300.0","sil"
"0.1995","504.60753547468994","1579.2904402105155","4245.224315884892","5448.624384326301","nan","-300.0","sil"
"0.20575000000000002","504.59955291553786","1579.6801101292187","4243.9824312746205","5448.623717726641","nan","-300.0","sil"
"0.21200000000000002","504.590831133507","1580.1125796970618","4242.6019152522385","5448.622984487664","nan","-300.0","sil"
"0.21825000000000003","504.58125684391484","1580.594996363353","4241.0589793806475","5448.622171481748","nan","-300.0","sil"
