"t","f_1","f_2","f_3","f_4","f_5","i","phoneme"
"0.023874999999999914","504.76136738660983","1612.7257178175219","4131.444909967953","5448.6294780653425","nan","nan","sil"
"0.030124999999999912","504.7667300162477","1612.1791417560432","4133.448864865786","5448.629632115103","nan","-300.0","sil"
"0.036374999999999914","504.77701273203576","1611.0961458280476","4137.392008562314","5448.629934207623","nan","-300.0","sil"
"0.04262499999999991","504.7869232392426","1610.0552912820162","4141.170529714616","5448.630222997313","nan","-300.0","sil"
"0.04887499999999992","504.7968929258357","1609.0590822495926","4144.78888348639","5448.630501122584","nan","-300.0","sil"
"0.05512499999999991","504.8057031919949","1608.074967146182","4148.326063859838","5448.63077314448","nan","-300.0","sil"
"0.061374999999999916","504.8135102760524","1607.1074966374517","4151.794595803564","5448.63104024217","nan","-300.0","sil"
"0.06762499999999991","504.8217711831658","1606.1897730309402","4155.058259088049","5448.631298461648","nan","-300.0","sil"
"0.07387499999999991","504.8294084621051","1605.2948086660995","4158.218808058184","5448.631554154876","nan","-300.0","sil"
"0.08012499999999992","504.83580062116323","1604.4026492024927","4161.3806238234865","5448.631814340859","nan","-300.0","sil"
"0.08637499999999992","504.8428238816137","1603.558952122699","4164.3533321881205","5448.632073978647","nan","-300.0","sil"
"0.09262499999999992","504.84937206822485","1602.749136928313","4167.190594376623","5448.632336866582","nan","-300.0","sil"
"0.09887499999999992","504.8545557480984","1601.9422328599203","4170.004016749977","5448.632611727425","nan","-300.0","sil"
"0.10512499999999991","504.860104204374","1601.1642827448763","4172.685759885013","5448.632900930523","nan","-300.0","sil"
"0.11137499999999992","504.8647148946953","1600.4068103914924","4175.3172878435","5448.633211942706","nan","-300.0","sil"
"0.11762499999999992","504.868393704196","1599.6683749192641","4177.919811961257","5448.633550375092","nan","-300.0","sil"
"0.12387499999999992","504.87247230743117","1598.962093762003","4180.369686712989","5448.6339224685835","nan","-300.0","sil"
"0.13012499999999994","504.8755173489331","1598.263073088474","4182.737266670341","5448.63434375757","nan","-300.0","sil"
"0.1363749999999999","504.8773158107301","1597.5655261113534","4185.075793031963","5448.63482823931","nan","-300.0","sil"
"0.14262499999999992","504.878511294419","1596.898188168568","4187.34706225767","5448.635388559013","nan","-300.0","sil"
"0.14887499999999992","504.87886606959944","1596.249646628477","4189.51925110593","5448.636050142379","nan","-300.0","sil"
"0.15512499999999993","504.8778350179375","1595.5966430877916","4191.694778805315","5448.63685058987","nan","-300.0","sil"
"0.1613749999999999","504.8750331109894","1594.9501178173482","4193.842868203427","5448.637825101282","nan","-300.0","sil"
"0.1676249999999999","504.87042963120507","1594.3117099515089","4195.8662506457895","5448.6390129359515","nan","-300.0","sil"
"0.17387499999999992","504.86270252528857","1593.6624971473475","4197.915211629376","5448.640498008963","nan","-300.0","sil"
"0.18012499999999992","504.8506328212755","1592.9936245621345","4200.000896812589","5448.642388009341","nan","-300.0","sil"
"0.18637499999999993","504.8344722572957","1592.3303530253206","4202.0194669060875","5448.644807877565","nan","-300.0","sil"
"0.19262499999999994","504.81159427729574","1591.6423071965967","4204.093817125792","5448.647928060295","nan","-300.0","sil"
"0.1988749999999999","504.7779361796424","1590.890313026921","4206.185733460001","5448.652055766703","nan","-300.0","sil"
"0.20512499999999992","504.7299585103273","1590.0819265961222","4208.234872421103","5448.657662242882","nan","-300.0","sil"
"0.21137499999999992","504.65966354245916","1589.1920230714709","4210.386822024708","5448.66546776772","nan","-300.0","sil"
"0.21762499999999993","504.5529613997354","1588.1520470039925","4212.619348767881","5448.67669291888","nan","-304.539481233468","sil"
"0.22387499999999994","504.38314378763926","1586.8840810044985","4214.858076106956","5448.694164378825","nan","-302.0904050372025","sil"
"0.2301249999999999","504.093542121714","1585.2570726859403","4216.879466315786","5448.724673632169","nan","-75.82055497503512","sil"
"0.23637499999999992","1150.934617683059","2492.940089323711","4065.1936376006897","nan","nan","-5.784332077462901","sil"
"0.24262499999999992","1760.3305898072788","3209.9962577885162","3773.6985542490183","3941.8311141769736","nan","-15.06217368255546","sil"
"0.24887499999999993","1710.689817212533","3182.944926585149","3636.713443408632","3920.3812151010716","nan","-7.737359103179304","sil"
"0.25512499999999994","1691.665316347674","3517.6088593674604","3740.7480049159512","nan","nan","-3.8471445980700594","sil"
"0.2613749999999999","1506.9194391149595","2991.4398953721657","3818.4175676607674","4502.196487597341","nan","0.7732078658419437","sil"
"0.2676249999999999","1327.5627152652307","2352.8659833945244","3814.5646503616695","4720.220921577132","nan","4.80732197945909","sil"
"0.2738749999999999","1386.8109700904229","2393.858999994662","3815.046030101994","4952.109129527764","nan","7.278929808431811","sil"
"0.2801249999999999","1390.3560919779059","2385.3005015650465","3777.6407830896746","4734.8549429407085","nan","7.461390675023808","sil"
"0.28637499999999994","1189.3480538626582","2427.215186647768","3753.070849019272","4640.093226212949","nan","4.651703741102465","sil"
"0.2926249999999999","1000.1932032834385","2021.2963871685326","3261.834653301085","4270.268143867339","4933.314193533418","3.1765422599515105","sil"
"0.29887499999999995","1215.4257086901812","2217.281780021707","3285.1647387660196","4314.5788699303375","nan","4.676675017817935","sil"
"0.3051249999999999","1373.6802756598834","2762.657316285329","3706.889708012649","4624.1665270590165","nan","7.820518650963776","sil"
"0.3113749999999999","1243.609760103835","2671.2454310260855","3595.556387632112","4357.829536769694","nan","7.89005497478058","sil"
"0.31762499999999994","1206.5476657666977","2482.8264514907196","3577.2415676595683","4250.369040276508","nan","7.059340056299623","sil"
"0.3238749999999999","1260.6548345040412","2361.344051132306","3638.5788451129465","4365.33643092231","nan","8.054874765513638","sil"
