"t","f_1","f_2","f_3","f_4","f_5","i","phoneme"
"0.022499999999999788","504.847271543652","1636.3909457065135","4041.3759279883325","5448.652906092992","nan","nan","sil"
"0.028749999999999786","504.8461229027804","1636.2616757979158","4041.9219516471294","5448.6528449043035","nan","nan","sil"
"0.03499999999999979","504.8439066932166","1635.993874863577","4043.049685019353","5448.652709186013","nan","-300.0","sil"
"0.04124999999999979","504.84181280449343","1635.7027516759242","4044.266646733147","5448.652544949515","nan","-300.0","sil"
"0.04749999999999979","504.8398411062359","1635.3864860150336","4045.5814219735694","5448.652351851044","nan","-300.0","sil"
"0.053749999999999784","504.8380376101106","1635.0475615160274","4046.9898209431685","5448.652132414121","nan","-300.0","sil"
"0.05999999999999979","504.8364352469646","1634.687917693253","4048.479393407824","5448.651889673883","nan","-300.0","sil"
"0.06624999999999978","504.8349790321519","1634.3040790310768","4050.0578392622024","5448.651622796944","nan","-300.0","sil"
"0.07249999999999979","504.83366778333516","1633.8937647626024","4051.7391081776063","5448.651331724035","nan","-300.0","sil"
"0.07874999999999979","504.8325789143191","1633.4603393434631","4053.5094545853194","5448.65101993797","nan","-300.0","sil"
"0.0849999999999998","504.8316941344919","1633.0069828401197","4055.3568759937557","5448.650692047341","nan","-300.0","sil"
"0.09124999999999979","504.8310139307033","1632.5307510448547","4057.293460708688","5448.650347580795","nan","-300.0","sil"
"0.0974999999999998","504.83054257193123","1632.0283219490493","4059.3285911220883","5448.649985651293","nan","-300.0","sil"
"0.10374999999999979","504.8302625972842","1631.5028862456024","4061.4502736754794","5448.649610917922","nan","-300.0","sil"
"0.10999999999999979","504.8301701692434","1630.9586246644953","4063.6377859527083","5448.6492281578685","nan","-300.0","sil"
"0.1162499999999998","504.8302424375548","1630.3912362085937","4065.905402585599","5448.648836500211","nan","-300.0","sil"
"0.12249999999999979","504.830519164076","1629.7984998544355","4068.2695521232545","5448.648435436209","nan","-300.0","sil"
"0.1287499999999998","504.8309815969391","1629.1845791938988","4070.711282553949","5448.648029613709","nan","-300.0","sil"
"0.1349999999999998","504.8316085743555","1628.5545845191766","4073.205898468096","5448.647623485393","nan","-300.0","sil"
"0.1412499999999998","504.83243418450445","1627.9055640882684","4075.7684565555774","5448.64721592437","nan","-300.0","sil"
"0.1474999999999998","504.8334495208659","1627.232925652694","4078.414898358512","5448.646805475125","nan","-300.0","sil"
"0.1537499999999998","504.8345770409883","1626.5407477912372","4081.1245795105024","5448.6463962972175","nan","-300.0","sil"
"0.15999999999999978","504.83571637653233","1625.833271074684","4083.876025556659","5448.6459924344235","nan","-300.0","sil"
"0.1662499999999998","504.8369908966009","1625.1094561010118","4086.680197941104","5448.645591759903","nan","-300.0","sil"
"0.1724999999999998","504.83843140488165","1624.3665407651051","4089.5532672764225","5448.645191941823","nan","-300.0","sil"
"0.1787499999999998","504.83991612368516","1623.6081117090148","4092.4739291848646","5448.644795945298","nan","-300.0","sil"
"0.1849999999999998","504.84131686032185","1622.8386022099362","4095.419948381978","5448.644406110687","nan","-300.0","sil"
"0.1912499999999998","504.84258591266206","1622.0536019922056","4098.4106025334595","5448.644018562264","nan","-300.0","sil"
"0.1974999999999998","504.84376210188327","1621.2503556901997","4101.458135275467","5448.643628402144","nan","-300.0","sil"
"0.2037499999999998","504.8446637393169","1620.433202159109","4104.538997959285","5448.643235805474","nan","-300.0","sil"
"0.2099999999999998","504.84503013582344","1619.6078324775294","4107.633805556415","5448.642841755184","nan","-300.0","sil"
"0.2162499999999998","504.8445193258592","1618.7681545539883","4110.766478928493","5448.642446608377","nan","-316.502378726415","sil"
"0.2224999999999998","504.8424353368764","1617.9046464433752","4113.958805646482","5448.6420742129785","nan","-233.3049831723402","sil"
"0.2287499999999998","504.83716713460007","1617.0173121664093","4117.1883385603005","5448.641849008793","nan","-38.826108850275496","sil"
"0.2349999999999998","669.7134311130189","1663.827329069669","3814.784751336885","nan","nan","-16.308556899924547","sil"
"0.2412499999999998","870.3097980869155","1651.2691451119304","3545.2398322604004","nan","nan","-3.173445294380375","sil"
"0.2474999999999998","900.9621190553394","1591.4861452823302","3549.4520618701854","4641.480282865088","nan","6.595715940480361","sil"
"0.2537499999999998","894.936300667486","1543.5329523028051","3501.326122199803","4528.532547529512","nan","14.275392351181205","sil"
"0.2599999999999998","880.5251775065216","1519.7750676238506","3464.8473292491353","4389.190830110603","nan","18.39980781984418","sil"
"0.26624999999999976","877.8726087926401","1578.8318924426328","3372.707498038152","4370.415527231061","nan","20.56236315860064","sil"
"0.2724999999999998","904.495416736273","1663.0042911558485","3425.2879702048103","4347.091925932054","nan","21.50835624301667","sil"
"0.2787499999999998","857.8452196190126","1700.517655133643","3380.119006995531","4298.906596127989","nan","20.97123205841955","sil"
"0.2849999999999998","787.6577682241752","1668.3093278092354","3141.610587277245","4288.6962687170235","nan","18.41228260542368","sil"
"0.2912499999999998","757.4068880302046","1527.7019002549575","3015.5949087538975","4032.69440826166","nan","13.161148829725818","sil"
"0.2974999999999998","770.081130269901","1545.5629549786645","3032.965543901294","3768.544035372646","nan","3.824230261948411","sil"
"0.3037499999999998","839.102830194552","1725.6459639844163","3056.5373504226163","nan","nan","-0.46739208402531807","sil"
"0.3099999999999998","688.8864111778606","1687.286213792293","3578.986092837037","nan","nan","-11.032537428993155","sil"
"0.3162499999999998","504.8689792404208","1606.5064262181274","4155.536636989644","5448.635605674444","nan","-61.50976674897869","sil"
"0.3224999999999998","504.8804987981072","1605.6629350889266","4158.546864534907","5448.636713205152","nan","-282.74509101012524","sil"
"0.3287499999999998","504.8953583994776","1604.9952781066477","4161.338700399199","5448.635795999832","nan","-152.8993547664086","sil"
"0.3349999999999998","638.4140086709621","1960.3042738638833","3761.7979091216307","nan","nan","-15.637251046717296","sil"
"0.34124999999999983","751.7620331634694","2271.655806514658","3156.7316749775755","3795.5078908872374","nan","-21.162220047310395","sil"
"0.3474999999999998","732.7843590134737","2260.502873317487","3178.4003195543883","4131.094095669228","nan","-13.211749004315571","sil"
"0.3537499999999998","734.5268843524123","2295.5762788746233","3396.1337161237693","4375.4598253259155","nan","-9.105230269462245","sil"
"0.3599999999999998","751.9632553554663","2175.5381565161038","3125.4316951839737","4085.8969058573484","nan","-8.193837935711798","sil"
"0.3662499999999998","874.2317822991253","1969.136026227422","2819.54054357069","3801.7462814184482","nan","-10.166615876503355","sil"
"0.37249999999999983","975.2258828722822","1864.719961739292","2756.9736345370666","3694.232089997023","nan","-14.855501369658965","sil"
"0.3787499999999998","1101.1705604481267","2040.4194328781991","2997.119446003181","nan","nan","-22.126512740500786","sil"
"0.3849999999999998","1100.5884439132083","2084.1622461718853","3102.984751963848","nan","nan","-33.812755151091004","sil"
"0.3912499999999998","737.2912185020745","1764.6554334698137","3568.740623493899","5448.639648268272","nan","-30.89976207801292","sil"
"0.3974999999999998","504.91899603664706","1596.8501340307064","4189.107887733298","5448.639446366842","nan","-82.86108367785245","sil"
"0.40374999999999983","504.9199404935226","1596.21435791828","4191.283676987907","5448.639131128602","nan","-295.6874250218593","sil"
