"t","f_1","f_2","f_3","f_4","f_5","i","phoneme"
"0.02274999999999976","504.48190341721914","1673.2505853338089","3880.8912096826616","nan","nan","nan","sil"
"0.02899999999999976","504.46135187854384","1673.087640644792","3881.2075327495095","nan","nan","nan","sil"
"0.03524999999999976","504.41974535528004","1672.816501052864","3881.7038455740026","nan","nan","-300.0","sil"
"0.04149999999999976","504.3787026750002","1672.6381913357445","3881.980895032376","nan","nan","-300.0","sil"
"0.047749999999999765","504.33888303538987","1672.4925095336534","3882.145536432599","nan","nan","-300.0","sil"
"0.053999999999999757","504.3014056358566","1672.4930403690475","3882.019106778331","nan","nan","-300.0","sil"
"0.06024999999999976","504.2641137797143","1672.6291512715393","3881.6313118404128","nan","nan","-300.0","sil"
"0.06649999999999975","504.22427120235375","1672.7107816868518","3881.2317437012402","nan","nan","-300.0","sil"
"0.07274999999999976","504.18639673374423","1672.855726796109","3880.670001785388","nan","nan","-300.0","sil"
"0.07899999999999976","504.1510625306307","1673.113396201218","3879.939335730668","nan","nan","-300.0","sil"
"0.08524999999999977","504.1170626778439","1673.478327965966","3879.269673539986","nan","nan","-300.0","sil"
"0.09149999999999976","504.0838895476475","1673.9162594375039","3878.7754179814683","nan","nan","-300.0","sil"
"0.09774999999999977","504.0529945885824","1674.41280427047","3878.468311722058","nan","nan","-300.0","sil"
"0.10399999999999976","504.02668403566906","1675.022191939817","3878.669737914552","nan","nan","-300.0","sil"
"0.11024999999999976","504.0045312208829","1675.7022781927658","3879.9001072504752","nan","nan","-300.0","sil"
"0.11649999999999977","503.99111798031834","1676.6257443015777","3882.7168860178886","nan","nan","-300.0","sil"
"0.12274999999999976","503.99297476306674","1677.9913234032365","3888.433776879375","nan","nan","-300.0","sil"
"0.12899999999999978","504.0188640144106","1679.9820695473088","3899.8238471671407","nan","nan","-300.0","sil"
"0.13524999999999976","504.0915951418664","1683.306914429329","3923.1023794005982","nan","nan","-300.0","sil"
"0.14149999999999976","504.24838996185247","1689.1951763483262","3970.1978785862802","nan","nan","-300.0","sil"
"0.14774999999999977","504.4460535512945","1696.3265818309083","4031.419751100853","nan","nan","-300.0","sil"
"0.15399999999999978","504.39780586281086","1695.4977075728277","4024.2429274942106","nan","nan","-300.0","sil"
"0.16024999999999975","504.127232143891","1687.4449064917278","3955.720342347433","nan","nan","-300.0","sil"
"0.16649999999999976","503.92681192195954","1681.4990585511832","3909.9669985241226","nan","nan","-300.0","sil"
"0.17274999999999976","503.81873044569807","1678.2467668151198","3889.552745929175","nan","nan","-300.0","sil"
"0.17899999999999977","503.7616094616065","1676.3106883033506","3881.07729995528","nan","nan","-300.0","sil"
"0.18524999999999978","503.7292895164694","1674.870522599283","3878.5092607146407","nan","nan","-300.0","sil"
"0.19149999999999978","503.7127487769647","1673.6469284376255","3879.073556474603","nan","nan","-300.0","sil"
"0.19774999999999976","503.7071362251967","1672.4600294888437","3881.6887811499682","5449.772389197719","nan","-300.0","sil"
"0.20399999999999976","503.7086945543631","1671.1825188814244","3885.9125661764324","5449.510123503511","nan","-300.0","sil"
"0.21024999999999977","503.7180518875573","1669.8591054047558","3891.307607007757","5449.105672523965","nan","-300.0","sil"
"0.21649999999999978","503.73274192181987","1668.422656985253","3897.8035928618037","5448.8848412626485","nan","-300.0","sil"
"0.22274999999999978","503.7502160319076","1666.765964232528","3905.371489868485","5448.7614070448235","nan","-300.0","sil"
"0.22899999999999976","503.7727047699275","1665.0200216414357","3913.678978926404","5448.691043400962","nan","-300.0","sil"
"0.23524999999999976","503.80063690182226","1663.202345183629","3922.6233951965633","5448.650227200233","nan","-300.0","sil"
"0.24149999999999977","503.83066354766754","1661.1826454923626","3932.3663406157934","5448.626137995407","nan","-300.0","sil"
"0.24774999999999978","503.8613921779673","1658.9507455427597","3942.747350341795","5448.612239289107","nan","-300.0","sil"
"0.2539999999999998","503.89437562570856","1656.6258124788726","3953.4371979858925","5448.60453901361","nan","-300.0","sil"
