"t","f_1","f_2","f_3","f_4","f_5","i","phoneme"
"0.02274999999999976","504.72628470304693","1579.5509944481373","4243.621148485888","5448.639258576913","nan","nan","sil"
"0.02899999999999976","504.7259275145777","1579.6963606657405","4243.097768340473","5448.639669110631","nan","nan","sil"
"0.03524999999999976","504.725508690278","1580.0076583068676","4242.02178613594","5448.640537153377","nan","-300.0","sil"
"0.04149999999999976","504.7255306784452","1580.3482997165615","4240.851676568346","5448.64150103574","nan","-300.0","sil"
"0.047749999999999765","504.72526653301384","1580.6993653906122","4239.587216973084","5448.642574625996","nan","-300.0","sil"
"0.053999999999999757","504.7248538832613","1581.0694831128271","4238.265580083244","5448.643773009558","nan","-300.0","sil"
"0.06024999999999976","504.7248233969011","1581.4657050234953","4236.841989182984","5448.645133572603","nan","-300.0","sil"
"0.06649999999999975","504.7251195099357","1581.884553764455","4235.308604022546","5448.646703628757","nan","-300.0","sil"
"0.07274999999999976","504.7257873804287","1582.325249382779","4233.706133858833","5448.648523099138","nan","-300.0","sil"
"0.07899999999999976","504.7264113126074","1582.7714463634989","4232.040192894674","5448.650635217644","nan","-300.0","sil"
"0.08524999999999977","504.72774522768236","1583.239946999178","4230.301505819723","5448.653135376812","nan","-300.0","sil"
"0.09149999999999976","504.7306492514181","1583.7443636410783","4228.4520398160585","5448.656148037141","nan","-300.0","sil"
"0.09774999999999977","504.735209477762","1584.2682861544415","4226.464793948018","5448.659803702965","nan","-300.0","sil"
"0.10399999999999976","504.7417418024712","1584.7995222278105","4224.388044351926","5448.664268801647","nan","-300.0","sil"
"0.11024999999999976","504.7503856165381","1585.3259689781205","4222.25616114873","5448.669870644856","nan","-300.0","sil"
"0.11649999999999977","504.76265945891817","1585.8541590117422","4220.049070139122","5448.677086282727","nan","-300.0","sil"
"0.12274999999999976","504.7808908612719","1586.3839449531633","4217.757116422647","5448.686562110497","nan","-300.0","sil"
"0.12899999999999978","504.8067101515066","1586.8827996946268","4215.382939203609","5448.699273085023","nan","-300.0","sil"
"0.13524999999999976","504.8444110598127","1587.326955334288","4212.912322654058","5448.717179486677","nan","-300.0","sil"
"0.14149999999999976","504.90243664580913","1587.6953487415765","4210.348164937108","5448.7438451668695","nan","-303.47848611799594","sil"
"0.14774999999999977","504.99466491799967","1587.918323992756","4207.610416904328","5448.7860745518665","nan","-303.5713944010648","sil"
"0.15399999999999978","505.15228846168606","1587.897796900797","4204.368330078098","5448.858234623581","nan","-106.98865566899659","sil"
"0.16024999999999975","922.1950425672519","2003.8936725657627","3852.3017645039376","5448.904228772143","nan","-34.9529050548387","sil"
"0.16649999999999976","1208.0690283958288","2225.9311008993723","3246.911809785055","3978.4179483996877","nan","-36.5683787137661","sil"
"0.17274999999999976","1133.9823020398535","2129.3441538615793","3124.07995110907","4136.914009115879","nan","-26.19488068859517","sil"
"0.17899999999999977","1174.478426344914","2194.6637240683276","3211.8344012067046","4250.012208993323","nan","-19.656842093418973","sil"
"0.18524999999999978","1130.6982224062192","2117.5715269085636","3103.452433405125","4110.4219184436015","5003.7164689858055","-14.860169813622251","sil"
"0.19149999999999978","1032.666091263883","2036.7167417460348","2975.1624501709803","3971.5798575443264","4910.404849131752","-11.50659034851724","sil"
"0.19774999999999976","899.3695301927834","2057.692325256437","3092.648119564033","3974.438609327197","4879.836103786145","-9.516663777319904","sil"
"0.20399999999999976","891.2820850582945","2142.18619973103","3320.400900411824","3927.017767234487","4953.627668634502","-8.774927944704727","sil"
"0.21024999999999977","981.3937172009624","2360.8833322861747","3094.960770459618","3754.2986949153064","4900.055006381583","-8.002856292607097","sil"
"0.21649999999999978","1019.0136399797109","2263.910825004812","2856.4859014584886","3738.1889778345235","4892.0829754365495","-6.7654653467888","sil"
"0.22274999999999978","955.4087135616987","1914.2714511734405","2877.5037461221364","3804.3323721851502","4946.001382460485","-4.889047609694923","sil"
"0.22899999999999976","912.3300970411667","1913.5678491321128","2869.777297320806","3815.254269228956","4980.32481461218","-2.8872466990649728","sil"
"0.23524999999999976","944.7945776113183","2003.2934458810296","2818.722534933384","3832.9332832505515","5027.7165604337615","-2.2290709046285886","sil"
"0.24149999999999977","934.8028716343733","1968.702788479463","2778.5602670386365","3827.943983936227","4928.61614034976","1.5005810503597163","sil"
"0.24774999999999978","933.834167996024","1787.1824322954717","2815.723996685523","3837.1293474359863","4752.003356430548","7.1476277980795295","sil"
"0.2539999999999998","1004.0815253223544","2243.4375942810298","3101.978674174227","3886.799521167729","nan","12.763123262692243","sil"
"0.26024999999999976","1069.3903583815459","2807.3463634388277","3606.5424427164708","3891.1334294012468","nan","16.48560104187922","sil"
"0.26649999999999974","1062.320756493709","2802.9570144812214","3839.0051547102603","3989.4525487847927","nan","18.65701069689641","sil"
"0.27274999999999977","1034.0493244178729","2783.0836895237344","3805.893279848472","4109.527050098161","nan","19.586710526559354","sil"
"0.27899999999999975","954.5364743139144","1879.5383585039797","3281.7360712719583","3939.3602362213996","nan","20.19322713357701","sil"
"0.2852499999999998","827.8955780768758","1053.2861434873255","2845.3603741452225","3791.226138287589","4314.733814937327","21.001251784534144","sil"
"0.29149999999999976","616.2972396709694","1029.8929269262267","2913.8668763289143","3832.7777187923866","nan","21.99207426174031","sil"
"0.2977499999999998","600.8218519141134","944.3372747006379","2919.919249467865","3872.0942216170633","4033.3341818062763","22.684844953265777","sil"
"0.30399999999999977","576.1511660732283","976.0775756521338","2896.3336952468703","3887.7808481119478","3993.250698809183","24.01146227872492","sil"
"0.31024999999999975","708.6914141795055","1971.8123122944469","3339.753565492722","3887.1745042587345","3953.16721581209","25.829312681240772","sil"
"0.3164999999999998","992.7286615906107","2932.6870076808655","3601.4596039611724","3925.3997440787984","nan","27.4872146379485","sil"
"0.32274999999999976","959.9096335352945","2948.195950343875","3411.902327901174","3968.7463811229973","nan","27.82649161041206","sil"
"0.3289999999999998","956.2350692758357","2968.0165753105684","3250.9794375906786","3971.276716886112","nan","27.096906267722463","sil"
"0.33524999999999977","979.8273876172806","2739.302095570015","3024.8777606931444","3961.863105016754","nan","26.13985549830041","sil"
"0.3414999999999998","1004.1324898374558","2548.6531225814383","2984.7501458266925","3973.3586639151335","nan","25.48639009907494","sil"
"0.3477499999999998","1044.6727240850619","2568.984708929735","3041.851344268199","3976.944332769932","nan","25.325061426070704","sil"
"0.35399999999999976","1050.250417322551","2568.745331338383","3075.801764476588","3962.229917405486","nan","25.46202195740943","sil"
