"t","f1","f2","i","vowel","distance"
"1.0474999999999999","612.94673393217","1609.9126098214933","53.54110187128246","e","128.17102335351774"
"1.0537499999999997","556.0744096190497","1537.9266609071187","62.24751409913155","e","143.28464795477203"
"1.0599999999999998","407.4043113090422","1477.5594958430893","68.79334795895488","i","204.84651901127586"
"1.06625","312.7976712047555","1421.8377820747469","72.95115668056492","i","305.0325671900516"
"1.0724999999999998","361.4248181453049","1601.849504804697","75.79996123676736","i","76.393697519552"
"1.0787499999999999","423.2827237684321","1770.8786355695415","77.62565282464861","i","154.49333886841964"
"1.0849999999999997","447.4690456622086","1704.6112384921212","78.66174829175507","i","112.41226368477578"
"1.0912499999999998","456.7777543299066","1710.0516368729282","79.21806008507696","i","127.16137073328076"
"1.0975","462.1022968003149","1768.5000482218861","79.69178124224074","e","181.26085217873015"
"1.1037499999999998","462.92141259859477","1810.9653101307385","80.02322454847241","e","222.9069982893027"
"1.1099999999999999","462.3131213226312","1812.121451634332","80.22444783500599","e","224.67143106885976"
"1.1162499999999997","464.42435117374936","1807.7731153661327","80.34323552509379","e","218.2118649495423"
"1.1224999999999998","466.74337285292967","1817.5372026199136","80.48824152545019","e","225.65693052414287"
"1.12875","466.37297010196914","1821.1017832375724","80.43695298641467","e","229.59191389276214"
"1.1349999999999998","463.0202907553164","1802.737009161177","80.16326357851749","e","214.57981916301947"
"1.1412499999999999","459.62417398459235","1835.051363650352","79.77417572930644","e","250.29029042291853"
"1.1474999999999997","455.8157886350988","1884.8697813385024","79.49786562263141","i","301.0175495040472"
"1.1537499999999998","453.2971317687127","1898.688534505277","79.30328025564442","i","312.31764580443564"
"1.16","452.24669147580795","1895.9989428557594","78.96462335333801","i","308.5776138620134"
"1.1662499999999998","451.23982362212297","1840.447421072959","78.506294956597","i","252.01922422552803"
"1.1724999999999999","451.1761639361374","1804.7372258558676","78.07587551569324","i","216.24536932245098"
"1.1787499999999997","451.03193526187704","1819.8989123116921","77.95707106429899","i","231.26282710401517"
"1.1849999999999998","452.7953932349707","1829.2998109105263","77.92857958524765","i","242.42718367594296"
"1.19125","456.1206316224176","1873.403394472096","77.7866208403951","i","289.8560056249595"
"1.1974999999999998","456.37598051121716","1919.3094899116793","77.4026665058791","i","336.01744995334246"
"1.2037499999999999","453.2153387681861","1902.8775448599972","76.71386062682788","i","316.4248631586293"
"1.2099999999999997","443.91472543570814","1880.2697235880569","75.61909918968304","i","284.516428554211"
"1.2162499999999998","439.7200499155108","1815.5192831629133","74.08037267300833","i","215.57131260887013"
"1.2225","450.8097297979607","1740.1930051944746","72.39389190749492","i","151.3347145228813"
"1.2287499999999998","474.61633209551724","1734.6072576381432","70.97162310666252","e","134.8540262997849"
"1.2349999999999999","472.5283492411254","1667.2218373837804","70.31929544179053","e","69.55658889981396"
"1.24125","434.9563145751827","1574.9862782147384","69.8898802035975","e","104.87793671087951"
"1.2474999999999998","422.71408244689053","1669.773950631482","69.26844445080354","i","52.8200126088185"
"1.25375","410.8819150610699","1800.7769806868353","68.42896835844799","i","171.99087527835115"
"1.2599999999999998","420.19410800775694","1367.434676444242","67.60813422979649","a","282.417532189836"
"1.2662499999999999","436.8266640432536","1131.951976878544","67.13289178253203","o","100.22744486479957"
"1.2725","400.65844946539954","1482.933216317839","66.74541573141991","i","192.7269366928835"
"1.2787499999999998","364.92239905514634","1652.081306846697","66.28114469349345","i","22.664314567710562"
"1.285","338.1810974375294","1709.8832557873945","65.73050547446324","i","96.70045480454223"
"1.2912499999999998","336.9545314188307","1688.1340508236526","65.31000338850244","i","76.17781585949899"
"1.2974999999999999","338.3347173268355","1636.2637495891402","64.9808946700439","i","65.06955355357832"
"1.30375","271.1314636504019","1600.263246762343","64.61790219296219","i","168.27331005680912"
"1.3099999999999998","226.60504063195947","1549.2079042158227","64.1775253261004","i","263.8550756217718"
"1.31625","236.55336479165388","1486.9008811017516","63.62421325614267","i","316.2137745761486"
"1.3224999999999998","213.8446878686766","1527.655244290872","62.81233808647376","i","298.1680883100055"
"1.3287499999999999","190.04623567069518","1603.7617113796332","61.4626125330857","i","245.8600734192256"
"1.335","202.79662719995397","1582.6234086531588","59.600956328669724","i","254.24798461644124"
"1.3412499999999998","239.2843080802246","1512.9930596850359","57.42478749641517","i","287.39065270429353"
"1.3475","327.3399976932552","1483.3920221910892","55.27650380428872","i","228.93600058520963"
"1.3537499999999998","382.1463723091213","1522.063010580948","53.017733097579566","i","135.45863757948467"
"1.3599999999999999","923.4576128007847","1781.6816649354178","51.34998507344005","e","590.3187482354018"
"1.36625","895.3799892954529","1878.426239028519","50.71523307188159","e","658.9856988231712"
"1.3724999999999998","929.4276748976131","1888.0728281838328","51.045689340097574","e","702.6799735806453"
"1.37875","1623.0985477774066","2019.7347501196423","50.99930674857208","e","1528.0127683962482"
"1.3849999999999998","984.5087292311191","1765.0653259132769","50.34516761419278","e","634.7535256435954"
"1.3912499999999999","242.8643393718167","1502.24548944365","50.282485246878394","i","294.55819165408724"
"1.3975","282.05403883725074","1571.8551126223795","51.574813630411654","i","185.75886900992379"
"1.4037499999999998","763.6456679498002","1909.0551319406645","54.317522133254826","e","557.8802703896641"
"1.41","1279.2536003356454","2175.31315796305","56.05871904625972","e","1339.7462287978947"
"1.4162499999999998","825.0430268051172","1893.5372065212036","57.00344703764953","e","603.7597038255202"
"1.4224999999999999","881.6965010932395","1841.6867401073355","58.05860063118366","e","608.5627116997744"
"1.42875","1529.893259189991","2151.157045707486","59.59457478039735","e","1566.2297753966764"
