"t","f1","f2","i","vowel","distance"
"1.0473750000000002","339.03143281364464","1616.6063480477164","55.401726376412704","i","84.03023960819291"
"1.053625","336.66012356603005","1414.1268763363153","63.81370708404935","i","288.8810205672087"
"1.0598750000000001","403.3911806843822","1510.251570164466","69.28912650099944","i","168.14131406523904"
"1.0661250000000002","449.4399492657417","1888.187439233206","71.91505481684415","i","297.9593680293938"
"1.072375","466.1798386351208","2015.206153234968","72.74128742293959","e","423.88941535700616"
"1.0786250000000002","454.2278864144989","2006.8600754122645","74.0775380413435","i","421.4199413572094"
"1.084875","450.52474862828774","2027.0066714319212","75.68034025737211","i","437.8633995906549"
"1.0911250000000001","469.5452519910322","2135.4891032951696","76.71370245783355","e","540.8069520612962"
"1.0973750000000002","472.43591183743007","2164.1709153694155","77.1226692508175","e","566.5981042891444"
"1.103625","472.53751339647954","2078.773505168512","77.64879287813478","e","481.0990925291916"
"1.1098750000000002","483.31939939578353","2062.816538783891","78.43765432768711","e","454.3602401452662"
"1.116125","491.26768821905256","2136.8171748510945","79.05070460783494","e","520.4125873892008"
"1.1223750000000001","491.8740998214332","2176.4292097930484","79.39880535142325","e","559.418210728774"
"1.1286250000000002","478.9864885270092","2156.835685275862","79.60630896325955","e","552.7122975060117"
"1.134875","468.6027458409415","2210.82568994155","80.11780527238349","e","617.0860448577675"
"1.1411250000000002","472.9939381809637","2262.626127338308","80.69462234963432","e","664.4952899145031"
"1.147375","476.86893246754437","2104.3727315370006","81.1086116927926","e","502.36689982661517"
"1.1536250000000001","463.6019821516527","1853.658236144266","81.3415098364257","e","264.9193547497723"
"1.1598750000000002","449.08872578312366","1780.684288187541","81.51741387332456","i","190.10499350111058"
"1.166125","450.98668832549157","1821.7327507289378","81.60595548134869","i","233.05141858487542"
"1.1723750000000002","455.52806464764706","1941.2920511423288","81.75052003426795","i","357.15209532042184"
"1.178625","448.3254730489433","1995.9390414794223","81.9315572464741","i","404.5964940588116"
"1.1848750000000001","441.2933721403097","1935.1004096344293","82.05301389656962","i","336.725761305185"
"1.1911250000000002","446.36913825961386","1960.8956228906736","81.9342954626146","i","367.5967406807335"
"1.197375","459.4917072702085","2078.4797423211867","81.7073241143732","e","493.8511358081371"
"1.2036250000000002","470.5151630874923","2156.866292085386","81.55795937397721","e","561.2142297550524"
"1.209875","470.7143771673176","2207.208015412181","81.52150081159594","e","611.3567390020222"
"1.2161250000000001","465.0504415251978","2221.558615511791","81.53783341771593","e","631.3712747437519"
"1.2223750000000002","459.20768594848096","2077.2148231340884","81.48524003060994","e","492.8702379427664"
"1.228625","456.0525040141716","1980.4388209967258","81.43198145090959","i","396.82330454134336"
"1.2348750000000002","459.3495106756741","1956.6374041883364","81.21832000693902","e","372.15099426982124"
"1.2411250000000003","458.300351306231","1924.7962041179303","80.58109885441395","e","341.3589535688582"
"1.2473750000000001","444.9192831946737","1891.9122547507395","79.16270213147148","i","297.16351747585924"
"1.2536250000000002","454.2385539892313","1767.9254274459836","76.65712766064863","i","182.4959609656609"
"1.259875","511.5263282574082","1435.1822770338686","73.45405619349768","e","201.4809504663807"
"1.2661250000000002","572.8462297231415","1093.4028438444923","69.9868740979508","o","74.34125384914006"
"1.2723750000000003","581.4835039551651","1246.3720890896918","66.86154620250261","a","202.65750948882817"
"1.2786250000000001","546.1587288410117","1304.5635466538697","65.20834631649585","a","179.79082703880374"
"1.2848750000000002","502.3513622260771","1212.712056186856","65.35945204423068","o","115.46282599028808"
"1.291125","552.5566433583346","1065.8471401164313","66.0816474307615","o","81.60737121239407"
"1.2973750000000002","716.0702240893751","919.9840740205091","67.68430403165368","u","345.49326447941223"
"1.3036250000000003","660.1711154688307","1243.6126001046218","71.83539270658765","a","126.72938696023255"
"1.3098750000000001","467.6829141312551","1689.7805753452417","75.75240078397402","e","96.96076197114553"
"1.3161250000000002","428.4470341556596","1878.608134228984","78.36444278871406","i","267.3871479150896"
"1.322375","442.71469177335206","1881.1379745243266","79.85091637626908","i","284.1846458281247"
"1.3286250000000002","462.51339445525696","1741.0753151648726","80.71111836595763","e","153.42502146677452"
"1.3348750000000003","480.8406609713831","1476.8079117254808","81.23548779637127","e","157.17195680393667"
"1.3411250000000001","492.9963641709147","1411.3266188406983","81.36161035094106","e","210.49754648918758"
"1.3473750000000002","497.374958039429","1425.6210358940675","81.35440430107019","e","196.89082138820254"
"1.353625","501.5796872180846","1381.6738206286477","81.36701462324139","a","215.27109716391396"
"1.3598750000000002","509.7395663225589","1416.027596220802","81.43514037301273","e","218.84886934459797"
"1.3661250000000003","526.014150422185","1442.4597339934046","81.36012444874986","e","208.6913156716215"
"1.3723750000000001","538.6681110979625","1412.5434707086138","81.2237540686432","a","209.05232336400206"
"1.3786250000000002","554.5548863481529","1318.326391850665","81.06694731252102","a","157.63182433486725"
"1.384875","601.5192449946819","1013.7720606860521","80.91731521112135","o","182.64505227912065"
"1.3911250000000002","615.9732693239816","736.5234785589698","80.78427358432658","u","428.85690517555804"
"1.3973750000000003","665.5164705539037","1443.8959867537906","80.7265949694143","a","113.55647995323773"
"1.4036250000000001","749.5933214801232","2242.8383589208256","80.75421454978567","e","877.6111509001482"
"1.4098750000000002","769.3072220136734","2274.494714789608","80.84498753921334","e","928.981407302481"
"1.416125","647.4841106022061","1594.6626460444409","80.94517966693057","e","177.95836380060632"
"1.4223750000000002","519.1778240930621","922.996059403469","80.92825001735316","u","145.58887910013937"
"1.4286250000000003","434.7692476982428","890.1372446452145","80.8013028907427","u","94.0576379711481"
