"t","f1","f2","i","vowel","distance","std_to_vowel"
"0.6852499999999998","848.1454825074695","1714.6262219367952","51.12221603201242","non_vocal_e","447.95117494346414","188.3450241270459"
"0.6914999999999998","864.1904677531645","1723.374236898669","51.97517664032103","non_vocal_e","472.744175151033","188.3450241270459"
"0.6977499999999998","805.4489312579151","1699.4121054481684","52.234209811356465","non_vocal_e","390.0405072052829","188.3450241270459"
"0.7039999999999998","748.9733627611989","1681.7184095832476","52.788444951153174","non_vocal_e","315.871242843646","188.3450241270459"
"0.7102499999999998","715.9072810677262","1692.157267486035","53.87640619958274","non_vocal_e","293.24401905296054","188.3450241270459"
"0.7164999999999998","742.1360974922586","1706.7021614761538","55.31898773616819","non_vocal_e","334.01772946761184","188.3450241270459"
"0.7227499999999998","775.1728288794304","1695.302853504263","56.35022113003242","non_vocal_e","355.65515288289293","188.3450241270459"
"0.7289999999999998","786.420914716145","1661.7692416668742","56.66334412223768","non_vocal_e","333.36962688221865","188.3450241270459"
"0.7352499999999998","830.1538820395582","1651.7623147565944","56.82022701486911","non_vocal_e","367.095667295352","188.3450241270459"
"0.7414999999999998","880.2692799352878","1678.026071739542","57.22695007901535","non_vocal_e","443.4748221740292","188.3450241270459"
"0.7477499999999998","847.2206808957155","1722.9453451281906","58.01056086119239","non_vocal_e","455.34549652310557","188.3450241270459"
"0.7539999999999998","782.4366680932188","1753.795066534894","58.05202811702733","non_vocal_e","421.4112051273122","188.3450241270459"
"0.7602499999999998","844.1128341732644","1738.913439621382","57.908460595727924","non_vocal_e","468.2057442938458","188.3450241270459"
"0.7664999999999998","831.0509788334775","1717.608076827833","58.39262089805725","non_vocal_e","433.8385261605099","188.3450241270459"
"0.7727499999999998","734.7499766578737","1721.1970340360485","59.90309029070687","non_vocal_e","341.12648119312166","188.3450241270459"
"0.7789999999999998","745.1865097004694","1717.5237071048568","61.8125565610246","non_vocal_e","347.88968730452564","188.3450241270459"
"0.7852499999999998","743.2088742714151","1718.5494042805474","63.015276655765746","non_vocal_e","346.93774905116186","188.3450241270459"
"0.7914999999999998","733.7559396378826","1597.8141281660403","63.58125105219407","non_vocal_e","261.07871071468344","188.3450241270459"
"0.7977499999999998","696.9061197762504","1443.8762345526304","63.84920371919752","a","110.26925179519571","166.82556338596677"
"0.8039999999999998","661.1610890877216","1362.4222383989836","64.2073726785373","a","36.43811306461282","166.82556338596677"
"0.8102499999999998","664.6247871195671","1351.8593494527936","64.2877753301499","a","22.411526086577283","166.82556338596677"
"0.8164999999999998","561.8346470969302","1328.5051971683997","63.714725618589384","a","140.1732582683552","166.82556338596677"
"0.8227499999999998","588.7821963343165","1505.38368591528","62.71959570707584","non_vocal_e","208.53540966187757","188.3450241270459"
"0.8289999999999998","727.2552507242069","1747.1717084543138","61.67477590456351","non_vocal_e","359.60642967772014","188.3450241270459"
"0.8352499999999998","737.6297852444237","1764.1206834714994","61.01086999166613","non_vocal_e","386.92993921512254","188.3450241270459"
"0.8414999999999998","724.7623533035353","1770.5788997130821","59.90300353958198","non_vocal_e","380.5207235158168","188.3450241270459"
"0.8477499999999998","684.421835447023","1696.2042385678583","58.38470473767114","non_vocal_e","265.8055445140807","188.3450241270459"
"0.8539999999999998","669.3973352544913","1675.438759923744","56.790251300456795","non_vocal_e","230.01556567743478","188.3450241270459"
"0.8602499999999998","672.3238338226006","1740.9496840157558","56.147522391272126","non_vocal_e","298.4529883375558","188.3450241270459"
"0.8664999999999998","581.3349306095288","1810.9721358411416","60.209564939243286","non_vocal_e","277.4865369498698","188.3450241270459"
"0.8727499999999998","479.59289951010743","1790.1744017046967","65.07886865684733","e","185.4446029517482","188.3450241270459"
"0.8789999999999998","459.43723549632904","1707.341050578871","69.05115107872031","e","122.76691583970097","188.3450241270459"
"0.8852499999999998","453.46964073499123","1716.2031330755258","71.45980882394034","i","130.00475334096302","205.9036321314839"
"0.8914999999999998","449.15730843837775","1777.0671315910115","72.68244545318029","i","186.55641955983526","205.9036321314839"
"0.8977499999999998","460.8679424657896","1860.0729480151235","73.2222256560733","non_vocal_e","274.06810630649284","188.3450241270459"
"0.9039999999999998","466.19888987034153","1956.376026446802","73.44850749005282","non_vocal_e","365.0402373336193","188.3450241270459"
"0.9102499999999998","466.50035721845256","2022.386499796523","73.54669181613936","non_vocal_e","430.74924333522927","188.3450241270459"
"0.9164999999999998","467.58135506519295","1943.3663221634697","73.590664825578","non_vocal_e","350.64806785543567","188.3450241270459"
"0.9227499999999998","459.34045171349646","1878.0464453690593","73.52923957659766","non_vocal_e","293.5690944127217","188.3450241270459"
"0.9289999999999998","464.52916032308593","1835.922756823934","73.50139795813223","non_vocal_e","246.2566972580069","188.3450241270459"
"0.9352499999999998","464.237077461858","1835.8561988631677","73.43574524064678","non_vocal_e","246.48222215846863","188.3450241270459"
"0.9414999999999998","443.35075909548414","1954.7908964505637","73.2687110632638","non_vocal_i","358.4736350764938","205.9036321314839"
"0.9477499999999998","430.6550447281444","1918.7761198606381","72.96738700217608","non_vocal_i","309.7631441192285","205.9036321314839"
"0.9539999999999998","447.5069774237532","1755.3990778604912","72.67142879824561","i","163.23803481469037","205.9036321314839"
"0.9602499999999998","460.78499329638186","1800.0338864208038","72.42718715543992","non_vocal_e","214.11199388158087","188.3450241270459"
"0.9664999999999998","464.0708201346067","1945.0344774575037","72.22225095342397","non_vocal_e","355.8267580800559","188.3450241270459"
"0.9727499999999998","476.44438130534525","1890.3651243051054","71.98024800605698","non_vocal_e","288.78384375691905","188.3450241270459"
