"t","f1","f2","i","vowel","distance"
"1.072375","613.8373690055316","1805.934494884672","54.71462385395561","e","304.951334389403"
"1.0786250000000002","471.30262141230776","1564.8310912247791","62.26230212039188","e","78.68681686371372"
"1.084875","454.89325702101064","1185.1089726959883","67.4340140373788","o","135.31784770448684"
"1.0911250000000001","480.0867153506239","1013.1257368585957","70.58251618555907","u","74.24832189461415"
"1.0973750000000002","500.6865399735342","960.9309206523881","72.25544680992044","u","89.16273373169236"
"1.103625","533.1808844976904","831.9302698492025","72.97691269810845","u","250.65772905903407"
"1.1098750000000002","544.3470399593755","850.7923045100686","73.31599347789539","u","242.96184985985315"
"1.116125","545.4227035972668","979.2400663064878","73.52563780615968","u","115.58975170132521"
"1.1223750000000001","558.3189617315957","1086.5105802689159","73.65263715922305","o","66.70624943317063"
"1.1286250000000002","576.4324696067431","1121.975697567701","73.7114124610365","o","91.0115285315365"
"1.134875","596.2090641670861","1042.6305238354544","73.81680117489755","o","148.4764083021226"
"1.1411250000000002","603.1836606692391","1038.9120106442913","73.93075088764654","o","159.16951799543864"
"1.147375","604.5023115793433","1157.0858403371942","73.97519266863318","o","154.19151327362994"
"1.1536250000000001","604.1960505036438","1330.697406733269","73.99503486096731","a","95.61964529677232"
"1.1598750000000002","604.586028989212","1477.1196800858038","74.11683011971435","a","207.71061484994266"
"1.166125","605.1256124848157","1506.7177225917676","74.40272134514358","e","223.54478913588923"
"1.1723750000000002","607.7327752893676","1432.2706396527215","74.62425123819467","a","159.71482811670467"
"1.178625","612.4788171282015","1532.752476914459","74.7585557756552","e","204.86323945658353"
"1.1848750000000001","610.5124828616981","1793.441067664125","74.85172952313867","e","289.1330210250226"
"1.1911250000000002","606.1588552204543","1903.3038026248805","75.00837145662943","e","394.64212834453417"
"1.197375","601.533371643502","1874.6915978805641","75.14692796916052","e","361.4044400232656"
"1.2036250000000002","598.8556684954802","1799.4981591002493","75.19548270921422","e","283.5332980949289"
"1.209875","586.6909007187847","1746.756922186319","75.05840737883746","e","218.62729340430303"
"1.2161250000000001","551.2982115821254","1741.3543259344842","74.58513970645232","e","177.83200801580904"
"1.2223750000000002","506.4560153047139","1645.4506530875415","73.44754196188988","e","37.086138891454766"
"1.228625","480.9902563256401","1359.4866013458045","71.07000682074474","a","213.67330877351526"
"1.2348750000000002","467.7247997707433","1343.881853354976","67.29095409098225","a","218.90644940796574"
"1.2411250000000003","453.16382110209906","1634.526878918234","62.9365626490821","e","56.22615857329379"
"1.2473750000000001","442.08523349248935","1740.695583488356","60.01636437330162","i","143.11279651129144"
"1.2536250000000002","440.6490026878608","1743.7546616075138","58.68735864018806","i","144.73564382582055"
"1.259875","446.2522356638636","1679.7574112581474","57.27390493747626","i","86.34162645245698"
"1.2661250000000002","450.01150528524744","1594.1034613594793","55.23382384787341","e","70.70556285607387"
"1.2723750000000003","467.0073872425667","1600.4957800776551","52.68794173860149","e","47.317362180578755"
"1.2786250000000001","474.7339971520124","1681.8864460174755","50.548964318847304","e","82.01554962262196"
"1.384875","675.7708081384765","1511.0847533211959","52.1743527584449","a","170.49090893607024"
"1.3911250000000002","719.2668927756879","1476.7976969679914","58.282233532173045","a","165.5514872099942"
"1.3973750000000003","701.4781074205222","1273.4995832780337","63.52434988926906","a","92.80156038913765"
"1.4036250000000001","702.9602160295977","1233.4210648086837","67.2746950204621","a","134.36218746756322"
"1.4098750000000002","711.3781048824264","1387.9809621261202","69.36078440345348","a","68.84596447486149"
"1.416125","721.699722186322","1326.736291897213","69.9293207257472","a","59.78646653575811"
"1.4223750000000002","738.6029426172158","1207.5083343585384","69.37485991496692","a","195.91764450532662"
"1.4286250000000003","747.0142501861974","1166.0208780584894","68.38728888567559","a","245.81640837435714"
"1.4348750000000001","751.0487311148202","1143.9892143761135","67.18673583326732","a","271.8825529853558"
"1.4411250000000002","763.5827970806627","1167.8018560404466","65.95349079213184","a","260.6039772868652"
"1.447375","769.608794910363","1334.8217188049855","64.8904236760371","a","99.6101123520267"
"1.4536250000000002","766.1422303884558","1422.3712864484269","64.36533634946994","a","158.00041430319754"
"1.4598750000000003","762.7313757500888","1318.3584801597776","63.65376665884459","a","109.19593183696031"
"1.4661250000000001","756.9628501092106","1271.2679704885354","62.345551687364846","a","150.5179158673244"
"1.4723750000000002","750.7943597639753","1332.3363601099682","60.28779201298229","a","83.28103590065632"
"1.478625","711.9132946543248","1367.5358253655236","57.77561590844677","a","48.93601748616322"
"1.4848750000000002","623.1793996762689","1398.7606262324518","55.43261267566579","a","110.7581903095338"
"1.4911250000000003","606.055528714262","1107.227229129971","53.954347033452386","o","105.88611920132536"
"1.4973750000000001","731.1496654697867","912.486842869376","53.47381166815227","u","368.0699370109569"
"1.5036250000000002","745.7819030300635","1120.5253714915839","53.527282353291106","o","258.9106358787398"
"1.509875","699.0800008900123","1110.340929484402","53.197928809642335","o","202.02429173150682"
"1.5161250000000002","731.892087511733","1198.57680066196","52.40212478165934","a","198.13832309642214"
"1.5223750000000003","720.4761322321832","1412.602834207041","51.323006171040376","a","102.56586390553912"
"1.5286250000000001","693.175329487415","1346.965641757246","50.14920265950569","a","11.032723976818147"
