"t","f1","f2","i","vowel","distance","std_to_vowel"
"0.2603749999999998","806.2370124712731","1750.5886532512363","52.51609474143481","non_vocal_e","442.0051362217089","188.3450241270459"
"0.2666249999999998","785.4165300562064","1225.723525267639","56.69569317375231","non_vocal_a","224.51604103521663","166.82556338596677"
"0.2728749999999998","769.6232159190142","1199.1784579568962","58.76582328637471","non_vocal_a","235.2677942087672","166.82556338596677"
"0.2791249999999998","734.5251232309749","1263.706337517574","59.707132004616874","a","135.64182196005015","166.82556338596677"
"0.2853749999999998","721.1353200226151","1283.1819800723522","60.66757141191089","a","102.77637619691211","166.82556338596677"
"0.2916249999999998","765.4586762587107","1247.0563281873383","61.52016876971471","non_vocal_a","183.2253843180216","166.82556338596677"
"0.29787499999999983","829.4242681835944","1201.386510992315","62.03480959721855","non_vocal_a","292.8607934379287","166.82556338596677"
"0.3041249999999998","842.336786564491","1267.9361413135089","62.088541133113566","non_vocal_a","239.22368149763133","166.82556338596677"
"0.3103749999999998","827.8901053447879","1325.2351876583148","62.48641741615475","non_vocal_a","167.4779539331223","166.82556338596677"
"0.3166249999999998","829.6171209025695","1302.9475723912292","63.35117150162989","non_vocal_a","191.49258475798945","166.82556338596677"
"0.3228749999999998","832.0222921755553","1307.1771495399134","64.07821947486076","non_vocal_a","189.66817888229104","166.82556338596677"
"0.32912499999999983","816.2776924910538","1307.0389801711522","64.2403272314083","non_vocal_a","174.06174856655082","166.82556338596677"
"0.3353749999999998","806.503440478511","1370.0940444119078","63.79218002727929","a","146.08438235673373","166.82556338596677"
"0.34162499999999985","795.222928185301","1467.520133308632","62.95526464291087","non_vocal_a","232.22995896024793","166.82556338596677"
"0.3478749999999998","813.2494956756485","1451.4747341056604","62.56233866795655","non_vocal_a","234.21112724762384","166.82556338596677"
"0.3541249999999998","841.5381908197257","1417.5487687641353","63.07325277610492","non_vocal_a","228.5738570501759","166.82556338596677"
"0.36037499999999983","845.56270404114","1184.7895134150092","64.49592317948212","non_vocal_a","325.59622687278","166.82556338596677"
"0.3666249999999998","845.1935791988565","911.5910240228482","65.82135018098846","non_vocal_u","483.00966958655454","243.9905349754591"
"0.37287499999999985","867.4824606069849","1031.0369320709856","66.20595301833463","non_vocal_o","431.34339650649014","230.84274631247337"
"0.3791249999999998","895.9528946974086","1159.8298559956625","65.9856715190466","non_vocal_a","400.94607494839534","166.82556338596677"
"0.3853749999999998","725.4731878216771","1038.2738292312517","65.69154290414275","non_vocal_o","282.0972265609162","230.84274631247337"
"0.39162499999999983","708.6693889694159","1070.6471308156474","65.8880767340492","non_vocal_o","232.9201261242593","230.84274631247337"
"0.3978749999999998","863.8262392551885","1246.1021238382164","66.07756694019078","non_vocal_a","282.5471516636213","166.82556338596677"
"0.40412499999999985","812.2387607311053","1345.9208402205927","65.71108899589409","a","131.1409567571618","166.82556338596677"
"0.4103749999999998","769.9650016868868","1282.9635895213328","65.24550967307813","a","151.8244484122032","166.82556338596677"
"0.4166249999999998","714.1340756189217","1217.8935032118634","65.32738799152071","a","161.06360865370743","166.82556338596677"
"0.42287499999999983","655.8001313603661","1200.7036641299012","66.40690068600763","non_vocal_a","174.00930704341783","166.82556338596677"
"0.4291249999999998","735.810739397559","1097.8043894673378","67.40386254158857","non_vocal_o","232.904217900712","230.84274631247337"
"0.43537499999999985","822.6788981244055","979.1640003875445","67.87741335205557","non_vocal_u","392.92201214740714","243.9905349754591"
"0.4416249999999998","803.9420549361441","1020.7574488121633","67.74605599121512","non_vocal_o","378.0824740944717","230.84274631247337"
"0.4478749999999998","745.3072291882731","1361.5364201290154","67.2678318339745","a","76.33054678360338","166.82556338596677"
"0.45412499999999983","688.2352332885107","1583.494419878103","67.40414500202075","non_vocal_e","229.87771265324886","188.3450241270459"
"0.4603749999999998","677.5033705166509","1554.753611609211","67.64080321231499","non_vocal_a","212.42720484591098","166.82556338596677"
"0.46662499999999985","679.8226908013089","1520.90268269385","67.75756412032851","non_vocal_a","176.25695564589194","166.82556338596677"
"0.4728749999999998","607.1117146090432","1551.5806448844883","67.67196143704979","e","180.66796896739606","188.3450241270459"
"0.4791249999999998","588.7336791479238","1491.203294623233","67.48533391640282","non_vocal_e","222.6672837675319","188.3450241270459"
"0.48537499999999983","673.9077100374168","1394.4444712860586","67.1575519750526","a","55.71372500199266","166.82556338596677"
"0.4916249999999998","667.4239450029827","1380.4159531574173","67.27721460072159","a","48.168971907785476","166.82556338596677"
"0.49787499999999985","599.7199620056542","1402.6541686447486","67.85591973625299","a","138.11117039244516","166.82556338596677"
"0.5041249999999998","551.9257274255912","1503.983394269289","68.56333974010148","e","173.07923239914328","188.3450241270459"
"0.5103749999999998","518.7795071184191","1522.5234981146264","68.88722110464683","e","121.39290824663385","188.3450241270459"
"0.5166249999999999","531.958384270776","1474.9921034669621","69.35808455896077","e","182.10318004665498","188.3450241270459"
"0.5228749999999998","560.175450799289","1457.647621013535","70.24422156880316","non_vocal_e","227.66472902859516","188.3450241270459"
"0.5291249999999998","604.7194040955214","1409.2595078937265","71.43791909295554","a","139.71706755155594","166.82556338596677"
"0.5353749999999998","644.6677573231784","1388.2114034829365","72.37267772269706","a","78.72060991310889","166.82556338596677"
"0.5416249999999998","637.4960554823892","1390.385914019492","72.8646618847862","a","88.06682229045362","166.82556338596677"
"0.5478749999999998","613.4179364213069","1409.4352347948163","73.04175657443821","a","131.19426212686028","166.82556338596677"
"0.5541249999999999","639.0654644551884","1440.4110723583308","73.152831507313","a","136.52257165649326","166.82556338596677"
