"t","f1","f2","i","vowel","distance","std_to_vowel"
"0.7928749999999999","353.2692355165792","1457.6947638834492","56.833050008700326","non_vocal_i","228.70402106952554","205.9036321314839"
"0.799125","352.8472062107494","1564.7851560458198","65.47939216323768","i","122.0356582129848","205.9036321314839"
"0.805375","428.6598706194534","1708.40086286908","70.86552155941072","i","97.3927130189793","205.9036321314839"
"0.8116249999999999","455.5292812154623","1836.1897447745196","73.70273678821235","non_vocal_i","252.05100552042785","205.9036321314839"
"0.8178749999999999","457.7101531307927","1581.640165157049","75.07554963513277","e","75.47021121295882","188.3450241270459"
"0.8241249999999999","458.7378412684021","1633.9218241691142","76.14980807208968","e","50.047083657870985","188.3450241270459"
"0.830375","464.54646206092946","2033.2822382566496","77.45071503185298","non_vocal_e","443.5988769528791","188.3450241270459"
"0.836625","464.60717942394945","1983.4239758558358","78.09215756885283","non_vocal_e","393.6798971890453","188.3450241270459"
"0.8428749999999999","464.5663970771718","1773.486472085951","78.50182232063952","e","183.78317576593804","188.3450241270459"
"0.8491249999999999","465.6749693642465","1789.3016375082125","79.13553187869621","non_vocal_e","198.48976890112488","188.3450241270459"
"0.8553749999999999","451.36287037013244","2005.4627516407572","80.25921855593218","non_vocal_i","417.1576015413357","205.9036321314839"
"0.861625","444.4740355485511","2175.983852762708","80.92933949437814","non_vocal_i","580.7898678417051","205.9036321314839"
"0.867875","446.91653121728524","2182.130689297765","81.11936923602008","non_vocal_i","589.3792000454962","205.9036321314839"
"0.8741249999999999","450.4170395553924","2009.3034303570696","81.05103133254529","non_vocal_i","420.052449442908","205.9036321314839"
"0.8803749999999999","457.0188891369554","1941.1150428188587","81.05317173442985","non_vocal_i","358.4659114862601","205.9036321314839"
"0.8866249999999999","446.6431483162869","2044.3866270611861","81.44683453779481","non_vocal_i","451.361754907919","205.9036321314839"
"0.892875","437.6565096783991","2032.6349340478619","81.97132717911504","non_vocal_i","430.623423256707","205.9036321314839"
"0.899125","444.917732437774","1929.8554420102237","82.48826173054447","non_vocal_i","335.1051539784437","205.9036321314839"
"0.9053749999999999","446.495577406959","1925.5183525635248","82.89362286878907","non_vocal_i","332.3459095009298","205.9036321314839"
"0.9116249999999999","437.4705405694663","1922.0440487326703","83.1120231170426","non_vocal_i","319.8465688325826","205.9036321314839"
"0.9178749999999999","428.10001691845287","1856.1021301415042","82.96664240765888","non_vocal_i","244.53412659040305","205.9036321314839"
"0.924125","423.12505851886544","1810.635328307842","82.82800663505574","i","194.09236635715342","205.9036321314839"
"0.930375","420.92408535355173","1734.9988593582088","82.87383416243186","i","116.25492424220658","205.9036321314839"
"0.9366249999999999","415.0300218193954","1685.0467505393704","83.08598035755553","i","60.40875188921177","205.9036321314839"
"0.9428749999999999","406.58045710038857","1646.205844807471","83.10255007598307","i","35.37631583824043","205.9036321314839"
"0.9491249999999999","395.25175272041304","1676.3583671162228","82.43516139648504","i","31.942099367081823","205.9036321314839"
"0.955375","389.67108221248054","1634.5629454202938","80.79530495748334","i","30.109840337509695","205.9036321314839"
"0.961625","389.3629734413166","1486.1529830805152","78.1828255000594","i","178.2116939061243","205.9036321314839"
"0.9678749999999999","341.9887832691992","1559.3287320289608","74.91843222084016","i","138.35050517139405","205.9036321314839"
"0.9741249999999999","319.0570422873701","1711.652613632687","72.25262370074901","i","117.59386779999397","205.9036321314839"
"0.9803749999999999","380.6064266758192","1736.103979942782","70.17896057969035","i","80.49584972163984","205.9036321314839"
"0.986625","416.5269995205098","1743.087049657051","68.18339698517613","i","119.94602870800679","205.9036321314839"
"0.992875","392.621518768449","1731.6932310812613","65.8844326561781","i","84.64672938015627","205.9036321314839"
"0.9991249999999999","372.8792492814339","1714.4350341009322","63.35517126664383","i","66.55408127417536","205.9036321314839"
"1.005375","352.7950797056537","1687.921907398442","60.99791798191964","i","60.12512414746544","205.9036321314839"
"1.011625","326.1498409251305","1683.1721862916083","59.58722747927599","i","82.02064182115492","205.9036321314839"
"1.017875","355.62488809179445","1726.9584896657525","59.43121656243573","i","96.33189802863512","205.9036321314839"
"1.024125","391.82203718516985","1754.9544503020063","60.39625608030933","i","107.10846701762216","205.9036321314839"
"1.0303749999999998","384.65189163607937","1946.4454543550933","61.49629300509338","non_vocal_i","291.42932552161864","205.9036321314839"
"1.036625","379.4211342129815","2107.5425280449463","61.73205650576769","non_vocal_i","453.11969028664186","205.9036321314839"
"1.042875","391.91463976347245","1846.6767802720651","61.55218440555749","i","198.92339956598357","205.9036321314839"
"1.049125","408.68104921760914","1619.779840478305","61.538849170846404","i","63.902912284627064","205.9036321314839"
"1.0553749999999997","437.0979916254667","1784.2785516727165","62.17213818898509","i","181.7085228286292","205.9036321314839"
"1.0616249999999998","473.8504690285032","1916.4625884077118","62.835168442149836","non_vocal_e","317.4752201363675","188.3450241270459"
"1.067875","504.36997430689934","1803.8201672422038","62.968403449943565","non_vocal_e","193.36961204830249","188.3450241270459"
"1.074125","585.9402975480732","1619.2500553322652","62.81866046875846","e","91.82714145864907","188.3450241270459"
"1.080375","646.3209610711313","1569.5096049873978","63.26988378303006","non_vocal_e","201.94825532657455","188.3450241270459"
"1.0866249999999997","557.2350140766237","1619.2938849831658","66.42026687751223","e","63.078028336298985","188.3450241270459"
"1.0928749999999998","405.6695002396042","1487.2384443869182","71.25132039735615","i","193.4327593980089","205.9036321314839"
"1.099125","319.5577549208359","1347.445489864737","75.41840768091852","non_vocal_a","363.50985774811215","166.82556338596677"
"1.105375","315.28618068396133","1390.3014548707506","77.78111439439925","non_vocal_i","334.08038491484206","205.9036321314839"
