"t","f1","f2","i","vowel","distance","std_to_vowel"
"0.80475","809.4360222736252","1597.3100361737593","53.87024915804471","non_vocal_e","337.262885342707","188.3450241270459"
"0.8109999999999999","755.1481098472213","975.6828068751645","58.60763074917268","non_vocal_u","328.8724173826031","243.9905349754591"
"0.8172499999999999","724.7580500809747","1101.9963960190757","61.92833333369676","o","219.35780745714288","230.84274631247337"
"0.8234999999999999","728.2470097830029","1183.2106514535876","64.05787990214607","non_vocal_a","209.85939457606446","166.82556338596677"
"0.82975","754.4519927940632","1418.0378684992274","65.72604211564884","a","141.97675875960556","166.82556338596677"
"0.836","769.8764650024323","1586.903942355481","66.87730391037367","non_vocal_e","308.10942188979243","188.3450241270459"
"0.8422499999999999","760.3080799682762","1555.5437841834882","67.45678430851149","non_vocal_a","285.3387616180793","166.82556338596677"
"0.8484999999999999","777.1664404992697","1514.6886967687178","67.49031094510292","non_vocal_a","261.3420347343024","166.82556338596677"
"0.8547499999999999","774.833161098933","1491.8763627056221","67.27382519651256","non_vocal_a","236.19642127087002","166.82556338596677"
"0.861","734.2621755953228","1467.111218802357","67.13060861182996","non_vocal_a","170.86029186399458","166.82556338596677"
"0.86725","692.3695100648699","1459.6359290558305","66.91164240534253","a","121.4923365870153","166.82556338596677"
"0.8734999999999999","658.0312272178578","1485.6414758173296","66.32061125932354","a","162.78721235282262","166.82556338596677"
"0.8797499999999999","657.0479761789942","1481.4228980099779","65.01687639060034","a","159.5518855843345","166.82556338596677"
"0.8859999999999999","679.3254823609809","1485.7450523104199","63.33833079008929","a","141.59653370278977","166.82556338596677"
"0.89225","666.2101068016389","1508.903111968586","61.242591739312715","non_vocal_a","177.869968920298","166.82556338596677"
"0.8985","594.2018220775722","1501.459077048339","59.025088088491906","non_vocal_e","217.8796442720743","188.3450241270459"
"0.9047499999999999","587.3214352045786","1498.6518114494315","57.06906530489622","non_vocal_e","213.80652299798817","188.3450241270459"
"0.9109999999999999","623.2056751330941","1522.9678044536813","55.80705334505227","non_vocal_e","225.3747699222539","188.3450241270459"
"0.9172499999999999","621.3732338965264","1530.0331176229442","54.655422564401555","non_vocal_e","216.4770155164232","188.3450241270459"
"0.9235","638.2130049767591","1500.7513185310029","53.60761285298453","non_vocal_a","197.71527730759465","166.82556338596677"
"0.92975","644.5859738641304","1460.3546103347305","52.49007960506534","a","150.94560022395092","166.82556338596677"
"0.9359999999999999","608.5583610155643","1443.7853070290153","51.10533112971296","non_vocal_a","170.4039097668018","166.82556338596677"
"0.99225","788.3685374580546","2089.65873096208","52.905567141467586","non_vocal_e","763.2067389193339","188.3450241270459"
"0.9984999999999999","802.1204309535289","2121.648568278025","55.83558142114332","non_vocal_e","808.9484697307531","188.3450241270459"
"1.00475","805.8833187005799","2313.1220167045667","58.33326639880845","non_vocal_e","1004.184805904346","188.3450241270459"
"1.011","794.0720283327491","2459.8408566391904","60.011070903417824","non_vocal_e","1139.092355471139","188.3450241270459"
"1.01725","742.5983663380962","2538.206391435807","60.68594055580619","non_vocal_e","1165.9842282731024","188.3450241270459"
"1.0234999999999999","745.7304621687524","2554.2364777607077","60.42847832969377","non_vocal_e","1185.1464104286595","188.3450241270459"
"1.02975","855.716348477036","2544.210062560208","59.491627287632255","non_vocal_e","1285.1058815364433","188.3450241270459"
"1.036","1026.795145995688","2549.4868255786996","58.09321931190991","non_vocal_e","1461.461442073587","188.3450241270459"
"1.04225","1309.6564163049825","2567.9531658380865","56.792965562194674","non_vocal_e","1762.7890526422684","188.3450241270459"
"1.0485","1577.3921370773037","2545.5664109103463","56.5244408325664","non_vocal_e","2008.1380184868494","188.3450241270459"
"1.0547499999999999","1958.9508942259295","2889.5011871998713","59.15844864655427","non_vocal_e","2733.631551925","188.3450241270459"
"1.061","1363.5458115770675","2853.264031738633","62.737756878250316","non_vocal_e","2101.9893138149","188.3450241270459"
"1.06725","485.665613717806","2276.0164358360535","65.69920260863728","non_vocal_e","665.2139228754063","188.3450241270459"
"1.0735","497.8632536542459","2103.612287401329","67.47875145378059","non_vocal_e","486.6550115547743","188.3450241270459"
"1.07975","502.8506251486534","2066.9836359172987","68.38240152835299","non_vocal_e","455.0137315651515","188.3450241270459"
"1.0859999999999999","506.5663330016784","2038.3939778457338","68.641185583114","non_vocal_e","430.13978134661164","188.3450241270459"
"1.09225","504.57078795253426","2042.0257619084575","68.45861160189374","non_vocal_e","431.7760203601912","188.3450241270459"
"1.0985","494.55620504563","2053.778452033981","68.08501961748803","non_vocal_e","434.0853477455099","188.3450241270459"
"1.10475","494.5539335386239","2237.7248316563237","67.68627053277982","non_vocal_e","618.0339988748588","188.3450241270459"
"1.111","501.3691050071495","2286.4925894382677","67.22897007826084","non_vocal_e","673.0411649446166","188.3450241270459"
"1.1172499999999999","498.7084945799534","2148.4598981076792","66.79702702035999","non_vocal_e","532.347863186832","188.3450241270459"
"1.1235","502.7741801675826","1988.9866554882265","66.71766493264349","non_vocal_e","376.94030615500844","188.3450241270459"
"1.12975","503.9497046188678","1902.5564092183517","66.9571483460404","non_vocal_e","291.68558433641897","188.3450241270459"
"1.136","480.7290327522823","1963.0352895692158","67.24468479055895","non_vocal_e","357.16935757409243","188.3450241270459"
"1.14225","472.59591328238577","2145.5807008190363","67.27186566640962","non_vocal_e","547.8478882938095","188.3450241270459"
"1.1484999999999999","485.95645669183335","2241.6554146270237","67.19078890279219","non_vocal_e","630.5620586923492","188.3450241270459"
"1.15475","499.1171221301259","2129.5133990881204","66.9895895060187","non_vocal_e","513.8099917174457","188.3450241270459"
