"t","f1","f2","i","vowel","distance","std_to_vowel"
"0.8367499999999999","464.2370623979318","1070.9717477268239","56.82812542998903","o","72.18782851815189","230.84274631247337"
"0.8429999999999999","397.2632309765818","963.2763098717073","66.04909952725806","u","58.42458946631632","243.9905349754591"
"0.8492499999999998","345.476766604149","757.0892272266326","72.02974206562554","non_vocal_u","316.3981364838238","243.9905349754591"
"0.8554999999999998","333.7859262291099","701.0495253413776","75.68317894585178","non_vocal_u","384.1286787441179","243.9905349754591"
"0.8617499999999999","329.2102895214063","688.2189563797424","77.74736306713946","non_vocal_u","401.5348844134567","243.9905349754591"
"0.8679999999999999","323.71814679984345","677.1137381024489","78.82182891554525","non_vocal_u","418.13224541231307","243.9905349754591"
"0.8742499999999999","318.0996593135369","665.3677634406048","79.3594804756341","non_vocal_u","435.49670756046373","243.9905349754591"
"0.8804999999999998","315.29157768454013","657.3399433561863","79.65524927130528","non_vocal_u","446.33260927387903","243.9905349754591"
"0.8867499999999998","316.4110667319893","651.4061508337954","79.73783249919155","non_vocal_u","451.1469127488207","243.9905349754591"
"0.8929999999999999","318.0815716652442","646.6565671891916","79.41166652863494","non_vocal_u","454.2259914601696","243.9905349754591"
"0.8992499999999999","322.5119954414177","649.1311722858563","78.78212393429125","non_vocal_u","447.3209625873314","243.9905349754591"
"0.9054999999999999","324.8228355938779","685.8534558740278","78.0977226078022","non_vocal_u","408.28783884669974","243.9905349754591"
"0.9117499999999998","321.5176012794378","715.1438276959159","77.69513620937573","non_vocal_u","382.3027013392517","243.9905349754591"
"0.9179999999999998","318.15921669356743","728.9041869207178","77.72096827538664","non_vocal_u","371.90072670032015","243.9905349754591"
"0.9242499999999999","313.88575745685176","778.0370732401905","77.82223940134737","non_vocal_u","327.0412996175632","243.9905349754591"
"0.9304999999999999","310.1250719853671","793.9626417659547","77.7752297924531","non_vocal_u","314.87641656328367","243.9905349754591"
"0.9367499999999999","307.078132603434","778.2217340444374","77.48085464258111","non_vocal_u","333.664263666734","243.9905349754591"
"0.9429999999999998","306.2043054125336","778.4575127715772","77.04833560754565","non_vocal_u","334.30231213049467","243.9905349754591"
"0.9492499999999998","308.3586139273085","767.9453762412527","76.62207547483469","non_vocal_u","342.6601401460442","243.9905349754591"
"0.9554999999999999","306.8952276274206","753.7808031369489","76.11336338298656","non_vocal_u","358.288099550236","243.9905349754591"
"0.9617499999999999","305.6879343471811","750.7221198050365","75.53898389477843","non_vocal_u","362.5540761623878","243.9905349754591"
"0.9679999999999999","307.25913024651277","737.3740092754634","74.97963821405175","non_vocal_u","374.3309907926292","243.9905349754591"
"0.9742499999999998","308.66794858094806","734.1201501869831","74.50158222618965","non_vocal_u","376.17603154667427","243.9905349754591"
"0.9804999999999998","308.2782840319489","738.3403541634449","73.96947941092458","non_vocal_u","372.34549211921166","243.9905349754591"
"0.9867499999999999","310.4947576647006","731.0073420258166","73.44380944882819","non_vocal_u","377.46203062408824","243.9905349754591"
"0.9929999999999999","313.45252442653157","719.7075846270598","73.00995342331083","non_vocal_u","385.8040212610141","243.9905349754591"
"0.9992499999999999","306.0985897134692","687.5229963282995","72.74554547557297","non_vocal_u","425.3425442728367","243.9905349754591"
"1.0054999999999998","298.16110875032746","666.4616182048226","72.55565961979713","non_vocal_u","454.3414033594554","243.9905349754591"
"1.0117499999999997","296.8928213642796","666.4741205344296","72.31434158697505","non_vocal_u","455.5971884158962","243.9905349754591"
"1.0179999999999998","297.37044164766155","665.3631142797243","71.98743347997903","non_vocal_u","456.2305743872196","243.9905349754591"
"1.0242499999999999","300.36517407971377","659.2842625144704","71.56702429533551","non_vocal_u","459.3146937204213","243.9905349754591"
"1.0305","309.5537754320252","650.5895255723616","70.97320060248636","non_vocal_u","458.82082931021864","243.9905349754591"
"1.03675","323.2716901374248","646.4506671278172","70.09043353538489","non_vocal_u","449.2417730493635","243.9905349754591"
"1.0429999999999997","334.23762648816023","641.8899753053277","69.10030297054284","non_vocal_u","442.83652852111754","243.9905349754591"
"1.0492499999999998","341.63271978104194","640.9418177837304","68.24172495645342","non_vocal_u","436.3895927498331","243.9905349754591"
"1.0554999999999999","344.78791473801067","636.8724178791854","67.76429848199994","non_vocal_u","437.3037976974094","243.9905349754591"
"1.06175","346.8009454136425","632.964182624196","67.52708835452596","non_vocal_u","439.19900227676686","243.9905349754591"
"1.068","352.9484484314562","621.1283551779014","66.87218753620803","non_vocal_u","444.8873267052478","243.9905349754591"
"1.0742499999999997","382.9812231360512","558.2480516575506","65.6777176923595","non_vocal_u","477.7348555210036","243.9905349754591"
"1.0804999999999998","388.90051334337","585.1937749108636","64.10740646312692","non_vocal_u","444.86984206037187","243.9905349754591"
"1.0867499999999999","277.26833367271263","605.9262900727963","62.65218470808947","non_vocal_u","535.7695065690965","243.9905349754591"
"1.093","299.3024870376903","1261.2295707661224","61.20320405095784","non_vocal_o","367.02921575794124","230.84274631247337"
"1.09925","398.76700720927863","1995.5941425703497","59.223123867862135","non_vocal_i","354.69312931007437","205.9036321314839"
"1.1054999999999997","451.94748932278486","2031.820843862819","56.64448953008874","non_vocal_i","444.1003127160498","205.9036321314839"
"1.1117499999999998","472.4240474777433","2026.647700189621","53.84434686177615","non_vocal_e","429.08675346903664","188.3450241270459"
"1.1179999999999999","471.81468696524684","1950.9391699744583","51.50710658386961","non_vocal_e","353.9875837663704","188.3450241270459"
