"t","f1","f2","i","vowel","distance"
"0.2745","696.4054908213664","1380.4095945374893","52.09030023766736","a","46.30198282517051"
"0.28075","660.7016471344986","1563.9402038467888","54.48483022217878","e","221.89834253055085"
"0.28700000000000003","620.106105966134","1615.3758151610398","56.389264123412254","e","129.8671900479353"
"0.29325","618.0089682707264","1550.9414004146295","57.791945380677944","e","192.20446709893804"
"0.29950000000000004","634.616577145351","1509.1397753780084","58.98706701505842","a","209.7001619860082"
"0.30575","636.5463493123053","1418.1658852171743","59.826783104811504","a","116.79649965821977"
"0.312","618.266627007566","1484.6819109710332","59.933981691056395","a","201.59224771681806"
"0.31825000000000003","627.7857989797367","1538.9082507796388","59.187218135046315","e","214.01444744293894"
"0.3245","656.2209126217374","1522.0449984357615","58.59244536925478","a","201.00104956737493"
"0.33075000000000004","647.8693583889722","1521.064479350914","58.49143068629084","a","208.37208471529277"
"0.337","622.0921171153952","1542.8331973838947","58.793748950066615","e","204.39581897434164"
"0.34325000000000006","616.5807772672796","1589.6347499755943","58.89423084143081","e","152.08292653452634"
"0.34950000000000003","636.4825122175992","1589.9499572125624","59.943275358773455","e","171.66945424787787"
"0.35575","672.6996728469309","1446.1244133830078","61.52739206213258","a","108.60170428942774"
"0.36200000000000004","683.2783458424897","1334.0644703521139","62.88912083261426","a","14.03691173702498"
"0.36825","689.4118599476394","1365.0051364072006","63.38907616409468","a","23.90389382115484"
"0.37450000000000006","724.5082488020379","1445.0840347553565","63.5675367736647","a","139.07918102370922"
"0.38075000000000003","748.0964599481802","1584.5646233146517","64.47803986720243","e","288.6687358763695"
"0.387","751.7301307286325","1681.3534737467248","65.94026767473808","e","318.26307497455673"
"0.39325000000000004","768.3585887938395","1700.3514404801383","67.41096149866519","e","353.88949977317725"
"0.3995","779.4702663304165","1713.051902654407","68.10105933863775","e","377.70163948402296"
"0.40575000000000006","785.8812540407503","1707.5271174907969","67.88947104406593","e","378.5878420307465"
"0.41200000000000003","788.6098379554618","1687.9086909236116","67.35705377150882","e","361.6979993782728"
"0.41825","799.1583328146208","1627.4124452765018","67.05507618186343","e","311.75024859032203"
"0.42450000000000004","851.2729068169922","1505.5704460159027","67.36753223801233","a","326.33025029920975"
"0.43075","884.8488973519335","1424.9036254728153","68.21225403783947","a","279.23942029106365"
"0.43700000000000006","910.6450287448288","1409.534358786009","69.26146829305716","a","289.66628499715273"
"0.44325000000000003","937.6704071804218","1413.6483889062886","70.42631526436638","a","320.8056935530252"
"0.4495","961.322876257047","1380.9982867696026","71.43260698677908","a","311.8080604929645"
"0.45575000000000004","998.9559221812649","1330.9963586666843","71.91053168455917","a","332.7825997612298"
"0.462","1034.4980704914308","1371.9624824638945","72.20887125398905","a","375.94745042164016"
"0.46825000000000006","993.6355347684876","1411.0915284988894","72.72319295776423","a","374.2139607336918"
"0.47450000000000003","897.4731060006143","1437.4406257182864","73.36107390045207","a","304.4006291852155"
"0.48075","872.052137505021","1490.184720421455","73.91546360096689","a","331.72375539279096"
"0.48700000000000004","959.2323085177861","1496.3305256220178","74.1949471252025","a","425.0497316061188"
"0.49325","1101.3028052683892","1511.603531077862","74.01583232807266","a","582.3932338125661"
"0.49950000000000006","1158.2641409359953","1563.462257670701","73.46076433034288","a","691.2132960730113"
"0.50575","1143.9578212975562","1564.5465629326304","73.0651381802782","a","677.9912816965015"
"0.512","1142.1622127436833","1445.5493605820939","73.52734105969058","a","557.198470792092"
"0.5182500000000001","1153.1295529859592","1369.5816140191966","74.89175682315528","a","492.19806447147073"
"0.5245","1181.9316165736982","1360.5402014608467","75.79501252308894","a","511.95871550085974"
"0.53075","1171.7165918600942","1357.110340020918","76.0844850240264","a","498.3138293473272"
"0.537","1157.5012452507904","1410.742831189088","75.766011830048","a","537.7309739061933"
"0.54325","1164.886665743356","1585.2215393061156","74.81146869228667","e","704.8020256800814"
"0.5495","1150.8688165052454","1742.1080638897433","74.67035900643502","e","778.1563508941881"
"0.5557500000000001","1198.4576002458996","1690.1139842728348","75.73852173723022","e","773.7510550179338"
"0.562","1257.161862862963","1593.434373931173","77.1769211984014","e","788.8643881746311"
"0.56825","980.2723118837899","1416.611221008598","77.90694185125629","a","366.37043035870283"
"0.5745","705.0721462350272","1273.2652862990735","78.36188952064079","a","96.6298961826028"
"0.58075","818.9983802813126","1267.9112370649375","79.0834351616209","a","215.9101794630243"
"0.5870000000000001","1081.051593805304","1267.8109302988785","79.30809017121297","a","478.06369975307473"
"0.59325","1257.392197646409","1339.9322251874669","78.60131615943112","a","582.2830087055912"
"0.5995","1258.7709553755853","1418.0875157586117","77.10731885359175","a","646.345368600512"
"0.60575","960.6551673642425","1339.205197947559","76.44464462544633","a","286.2730056633326"
"0.612","688.1635519010073","1272.4958890456733","75.80231310281312","a","80.49069910198318"
"0.6182500000000001","757.7896232312933","1284.7486528437557","74.96225389069535","a","137.8640066341867"
"0.6245","893.2896442138882","1250.5518435513231","74.01921140167283","a","307.56083690921423"
"0.63075","925.8216429772144","1360.717129145962","73.54754999499798","a","256.02566958949126"
"0.637","816.7670323254781","1533.0772296416362","72.99947286971933","a","319.3311594334292"
"0.6432500000000001","750.1647821306657","1493.7046514789329","73.0704059015855","a","213.35633107591343"
"0.6495000000000001","769.4444143468857","1345.3465417673035","74.04015488644572","a","88.92090882623131"
"0.65575","821.1208809616858","1256.3175614446973","75.65096861657321","a","229.62635576363766"
"0.662","785.3791260229618","1230.3126958584442","76.08468346469763","a","219.88946641116684"
"0.66825","781.9722306200576","1220.2211506061176","75.75771933062389","a","226.57411626058922"
